BusinessDate,Weekday,Hotel Name,Currency,Inncode,FacilityID,Revenue,Sold,Available,Occ,ADR,RevPAR,F&B Revenue,TotalRevenue
1/15/2021,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"1,638.95",25,108,23.15,65.56,15.18,0,"1,641.45"
1/15/2021,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,494.06",66,76,86.84,98.39,85.45,0,"6,589.76"
1/15/2021,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,947.74",35,71,49.3,84.22,41.52,0,"2,947.74"
1/16/2021,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"8,215.26",90,99,90.91,91.28,82.98,0,"8,307.90"
1/16/2021,Saturday,Hampton Inn Bowie,USD,DENMD,15671.0,"3,937.32",48,103,46.6,82.03,38.23,91.5,"4,033.77"
1/16/2021,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,048.56",31,108,28.7,66.08,18.97,0,"2,088.31"
1/16/2021,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,178.44",65,76,85.53,95.05,81.3,0,"6,224.66"
1/16/2021,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,257.56",27,71,38.03,83.61,31.8,0,"2,257.56"
1/17/2021,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"7,685.62",83,99,83.84,92.6,77.63,0,"7,806.76"
1/17/2021,Sunday,Hampton Inn Bowie,USD,DENMD,15671.0,"4,564.21",56,103,54.37,81.5,44.31,44,"4,613.16"
1/17/2021,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"1,526.84",23,108,21.3,66.38,14.14,0,"1,529.34"
1/17/2021,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"2,531.18",27,76,35.53,93.75,33.31,0,"2,628.06"
1/17/2021,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,345.79",28,71,39.44,83.78,33.04,0,"2,350.74"
1/18/2021,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,639.41",74,99,74.75,89.72,67.06,400,"7,083.91"
1/18/2021,Monday,Hampton Inn Bowie,USD,DENMD,15671.0,"4,935.48",53,103,51.46,93.12,47.92,47,"5,007.23"
1/18/2021,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,646.42",51,108,47.22,71.5,33.76,0,"3,667.17"
1/18/2021,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"3,390.68",36,76,47.37,94.19,44.61,0,"3,418.88"
1/18/2021,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,312.25",27,71,38.03,85.64,32.57,0,"2,312.25"
1/19/2021,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"6,132.72",70,99,70.71,87.61,61.95,200,"6,367.22"
1/19/2021,Tuesday,Hampton Inn Bowie,USD,DENMD,15671.0,"4,424.01",47,103,45.63,94.13,42.95,42.02,"4,501.03"
1/19/2021,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,217.20",54,108,50.0,78.1,39.05,80,"4,333.90"
1/19/2021,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"3,614.31",41,76,53.95,88.15,47.56,0,"3,639.63"
1/19/2021,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,637.73",29,71,40.85,90.96,37.15,0,"2,637.73"
1/20/2021,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,257.06",52,99,52.53,81.87,43.0,425,"4,736.67"
1/20/2021,Wednesday,Hampton Inn Bowie,USD,DENMD,15671.0,"4,189.28",39,103,37.86,107.42,40.67,36.62,"4,225.90"
1/20/2021,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,357.25",46,108,42.59,72.98,31.09,0,"3,370.85"
1/20/2021,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"2,722.26",29,76,38.16,93.87,35.82,0,"2,725.89"
1/20/2021,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,614.27",29,71,40.85,90.15,36.82,0,"2,725.27"
1/21/2021,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,891.27",43,99,43.43,90.49,39.31,200,"4,107.59"
1/21/2021,Thursday,Hampton Inn Bowie,USD,DENMD,15671.0,"2,545.25",29,103,28.16,87.77,24.71,30,"2,801.44"
1/21/2021,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,316.57",36,108,33.33,64.35,21.45,0,"2,327.67"
1/21/2021,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"8,061.42",75,76,98.68,107.49,106.07,0,"8,129.89"
1/21/2021,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,782.88",34,71,47.89,81.85,39.2,0,"2,782.88"
1/22/2021,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"2,093.09",25,99,25.25,83.72,21.14,200,"2,305.09"
1/22/2021,Friday,Hampton Inn Bowie,USD,DENMD,15671.0,"2,492.32",30,103,29.13,83.08,24.2,29,"2,742.56"
1/22/2021,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,476.42",36,108,33.33,68.79,22.93,0,"2,479.42"
1/22/2021,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,305.83",65,76,85.53,97.01,82.97,0,"6,368.34"
1/22/2021,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,821.22",46,71,64.79,83.07,53.82,0,"3,826.17"
1/23/2021,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"2,726.10",37,99,37.37,73.68,27.54,0,"2,732.10"
1/23/2021,Saturday,Hampton Inn Bowie,USD,DENMD,15671.0,"3,132.54",40,103,38.83,78.31,30.41,63.36,"2,974.66"
1/23/2021,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,812.90",41,108,37.96,68.61,26.05,0,"2,842.00"
1/23/2021,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"7,589.00",73,76,96.05,103.96,99.86,0,"7,686.04"
1/23/2021,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,080.35",50,71,70.42,81.61,57.47,0,"4,090.25"
1/24/2021,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"1,763.79",22,99,22.22,80.17,17.82,0,"1,839.44"
1/24/2021,Sunday,Hampton Inn Bowie,USD,DENMD,15671.0,"1,671.64",20,103,19.42,83.58,16.23,14.01,"1,705.45"
1/24/2021,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,744.63",41,108,37.96,66.94,25.41,0,"2,764.08"
1/24/2021,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"1,438.16",26,76,34.21,55.31,18.92,0,"1,508.56"
1/24/2021,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"1,950.45",24,71,33.8,81.27,27.47,0,"1,955.40"
1/25/2021,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,033.97",38,99,38.38,79.84,30.65,150,"3,218.97"
1/25/2021,Monday,Hampton Inn Bowie,USD,DENMD,15671.0,"2,315.93",28,103,27.18,82.71,22.48,6,"2,321.93"
1/25/2021,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,668.20",53,108,49.07,69.21,33.96,0,"3,684.20"
1/25/2021,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"2,466.09",27,76,35.53,91.34,32.45,0,"2,474.99"
1/25/2021,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,230.32",33,71,46.48,97.89,45.5,0,"3,235.27"
1/26/2021,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,726.34",46,99,46.46,81.01,37.64,0,"3,739.70"
1/26/2021,Tuesday,Hampton Inn Bowie,USD,DENMD,15671.0,"3,112.09",40,103,38.83,77.8,30.21,28.01,"3,140.10"
1/26/2021,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"4,357.75",60,108,55.56,72.63,40.35,0,"4,403.65"
1/26/2021,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"2,967.14",33,76,43.42,89.91,39.04,0,"3,137.22"
1/26/2021,Tuesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,619.88",39,71,54.93,92.82,50.98,0,"3,600.08"
1/27/2021,Wednesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,607.42",54,99,54.55,85.32,46.54,575,"5,231.31"
1/27/2021,Wednesday,Hampton Inn Bowie,USD,DENMD,15671.0,"2,789.92",35,103,33.98,79.71,27.09,13,"2,788.07"
1/27/2021,Wednesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"5,381.79",73,108,67.59,73.72,49.83,0,"5,397.59"
1/27/2021,Wednesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"3,205.93",34,76,44.74,94.29,42.18,0,"3,219.26"
1/27/2021,Wednesday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,731.37",39,71,54.93,95.68,52.55,0,"3,815.37"
1/28/2021,Thursday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,374.09",50,99,50.51,87.48,44.18,250,"4,699.36"
1/28/2021,Thursday,Hampton Inn Bowie,USD,DENMD,15671.0,"1,980.27",24,103,23.3,82.51,19.23,30,"2,231.51"
1/28/2021,Thursday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,857.20",55,108,50.93,70.13,35.71,0,"3,881.25"
1/28/2021,Thursday,Comfort Inn Orlando,USD,ORLFL,60421.0,"3,499.72",39,76,51.32,89.74,46.05,0,"3,600.90"
1/28/2021,Thursday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"4,522.19",58,71,81.69,77.97,63.69,0,"4,527.14"
1/29/2021,Friday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"1,945.70",23,99,23.23,84.6,19.65,250,"2,231.25"
1/29/2021,Friday,Hampton Inn Bowie,USD,DENMD,15671.0,"2,958.64",41,103,39.81,72.16,28.72,34,"2,992.64"
1/29/2021,Friday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,389.64",35,108,32.41,68.28,22.13,0,"2,404.54"
1/29/2021,Friday,Comfort Inn Orlando,USD,ORLFL,60421.0,"5,479.31",56,76,73.68,97.84,72.1,0,"5,547.95"
1/29/2021,Friday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"3,407.20",40,71,56.34,85.18,47.99,0,"3,417.10"
1/30/2021,Saturday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"2,242.90",30,99,30.3,74.76,22.66,0,"2,309.90"
1/30/2021,Saturday,Hampton Inn Bowie,USD,DENMD,15671.0,"3,018.12",43,103,41.75,70.19,29.3,79.5,"3,097.62"
1/30/2021,Saturday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"2,145.68",33,108,30.56,65.02,19.87,0,"2,148.98"
1/30/2021,Saturday,Comfort Inn Orlando,USD,ORLFL,60421.0,"6,271.70",61,76,80.26,102.81,82.52,0,"6,537.53"
1/30/2021,Saturday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,333.84",28,71,39.44,83.35,32.87,0,"2,338.79"
1/31/2021,Sunday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"2,193.02",28,99,28.28,78.32,22.15,0,"2,239.74"
1/31/2021,Sunday,Hampton Inn Bowie,USD,DENMD,15671.0,"2,282.65",28,103,27.18,81.52,22.16,27.5,"2,354.39"
1/31/2021,Sunday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"1,965.32",30,108,27.78,65.51,18.2,0,"1,997.22"
1/31/2021,Sunday,Comfort Inn Orlando,USD,ORLFL,60421.0,"2,448.80",27,76,35.53,90.7,32.22,0,"2,464.52"
1/31/2021,Sunday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,470.29",26,71,36.62,95.01,34.79,0,"2,475.24"
2/1/2021,Monday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"3,620.21",43,99,43.43,84.19,36.57,200,"4,347.19"
2/1/2021,Monday,Hampton Inn Bowie,USD,DENMD,15671.0,"2,337.53",28,103,27.18,83.48,22.69,37.15,"2,483.58"
2/1/2021,Monday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,330.39",47,108,43.52,70.86,30.84,0,"3,348.24"
2/1/2021,Monday,Comfort Inn Orlando,USD,ORLFL,60421.0,"3,873.51",43,76,56.58,90.08,50.97,0,"3,928.65"
2/1/2021,Monday,Hampton Inn Aberdeen,USD,ABEMD,87722.0,"2,221.04",24,71,33.8,92.54,31.28,0,"2,221.04"
2/2/2021,Tuesday,Holiday Inn Express Warrenton,USD,WARVA,19713.0,"4,670.97",53,99,53.54,88.13,47.18,0,"4,933.69"
2/2/2021,Tuesday,Hampton Inn Bowie,USD,DENMD,15671.0,"2,702.25",36,103,34.95,75.06,26.24,34.51,"2,825.25"
2/2/2021,Tuesday,Holiday Inn Express Charleston,USD,CHRWV,9550.0,"3,335.53",49,108,45.37,68.07,30.88,0,"3,351.18"
2/2/2021,Tuesday,Comfort Inn Orlando,USD,ORLFL,60421.0,"3,941.39",44,76,57.89,89.58,51.86,0,"4,039.51"
